from,to,width
682,1833,0.0313585
685,1833,0.401316
688,1833,0.0249764
690,1833,0.0235951
695,1833,0.0262006
696,1833,0.0730238
729,1833,0.0895476
731,1833,0.0204939
740,1833,0.0442391
758,1833,0.00275944
771,1833,0.0134552
817,1833,0.00140074
821,1833,0.00548836
827,1833,0.0036081
903,1833,0.00761947
922,1833,0.00608054
937,1833,0.00756988
948,1833,0.00711746
952,1833,0.00530663
960,1833,0.00667302
964,1833,0.00669807
973,1833,0.00521226
1017,1833,0.00659722
1020,1833,0.00637467
1032,1833,0.0032189
1037,1833,0.115606
1081,1833,0.00722903
1094,1833,0.00857657
1144,1833,0.0094085
1248,1833,0.00241343
1250,1833,0.00142035
1269,1833,0.0150574
1282,1833,0.00980101
1299,1833,0.00240356
1301,1833,0.00258231
1332,1833,0.263504
1339,1833,0.479413
1354,1833,0.00132967
1411,1833,0.408834
1445,1833,2.13526
1533,1833,0.00631869
1551,1833,0.00113928
1659,1833,0.00319864
1681,1833,0.00900549
1829,1833,0.00220046
1893,1833,0.628388
1959,1833,0.00231113
2001,1833,0.0110616
2028,1833,0.00202394
2031,1833,0.00163824
2063,1833,0.0343871
2086,1833,0.00532567
2112,1833,0.535399
2124,1833,0.335164
2159,1833,0.00628831
2210,1833,0.0692039
2219,1833,0.016508
2225,1833,0.0172489
2255,1833,0.106182
2271,1833,0.039618
2294,1833,0.0134722
2325,1833,0.0237285
2338,1833,0.0598463
2358,1833,0.0131433
2387,1833,0.363596
2408,1833,0.00430021
2429,1833,0.0294769
2443,1833,0.0905667
2484,1833,0.00806145
2488,1833,0.0265731
2514,1833,0.605869
2522,1833,0.339142
2528,1833,0.0639072
2531,1833,0.564745
2536,1833,0.722686
2558,1833,0.330681
2561,1833,0.0899181
2614,1833,0.066739
2635,1833,0.017346
2644,1833,0.0115675
2712,1833,0.0212427
2733,1833,0.0114549
2754,1833,0.799556
2776,1833,0.102707
2797,1833,0.18226
2807,1833,0.0148699
2815,1833,0.0632283
2828,1833,0.0445145
2855,1833,0.0181106
2868,1833,0.173332
8,1834,0.00168016
15,1834,0.00235645
16,1834,0.0295252
17,1834,0.00287876
24,1834,0.00362285
26,1834,0.00930537
27,1834,0.0121884
29,1834,0.00305136
33,1834,0.00463624
39,1834,0.00246108
42,1834,0.00234648
45,1834,0.00315689
48,1834,0.0223965
52,1834,0.0308839
63,1834,0.00747224
68,1834,0.00281835
75,1834,0.00506317
76,1834,0.00506317
86,1834,0.0050491
88,1834,0.00581559
115,1834,0.0347648
133,1834,0.0069929
134,1834,0.00745223
140,1834,0.00537397
148,1834,0.00208632
149,1834,0.0031395
168,1834,0.00102458
169,1834,0.000747905
172,1834,0.00270354
184,1834,0.00290465
185,1834,0.00401882
187,1834,0.00640536
195,1834,0.00349155
198,1834,0.00647307
199,1834,0.00669607
200,1834,0.00871989
201,1834,0.00635153
210,1834,0.151108
211,1834,0.00455446
215,1834,0.113945
224,1834,0.00145247
225,1834,0.000730708
233,1834,0.00580903
236,1834,0.00364374
237,1834,0.00243988
240,1834,0.00250523
248,1834,0.0013995
347,1834,0.000986794
402,1834,0.00522543
421,1834,0.00307753
433,1834,0.00295694
444,1834,0.00288567
448,1834,0.001857
453,1834,0.00464017
462,1834,0.0968093
508,1834,0.0873357
509,1834,0.130717
532,1834,0.000434396
535,1834,0.00335655
554,1834,0.0020091
578,1834,0.00336034
600,1834,0.00281346
609,1834,0.00514708
617,1834,0.0018267
655,1834,0.00253975
666,1834,0.00266466
667,1834,0.00279452
680,1834,0.00173325
682,1834,0.00091269
688,1834,0.00323025
690,1834,0.000293692
695,1834,0.000723312
696,1834,0.00129175
723,1834,0.00195833
729,1834,0.00776948
736,1834,0.0102958
749,1834,1.7154
758,1834,0.00358476
771,1834,0.00218508
827,1834,0.00513266
864,1834,0.00674019
886,1834,0.00832518
897,1834,0.010906
952,1834,0.00646456
960,1834,0.00289361
965,1834,0.00647789
1039,1834,0.00654393
1065,1834,0.00466962
1085,1834,0.00533531
1193,1834,0.005646
1250,1834,0.000640184
1411,1834,0.00115691
1574,1834,0.0045055
1633,1834,0.00659861
1659,1834,0.00214502
1816,1834,0.0010044
2001,1834,0.00187083
2028,1834,0.00125193
2063,1834,0.000973189
2219,1834,0.000721117
2294,1834,0.000648273
2815,1834,0.00189376
198,1839,0.111776
233,1839,0.017417
1351,1839,0.856453
1959,1839,0.0369141
1426,1871,0.635675
1467,1871,0.199993
149,1881,0.111753
1208,1881,0.951626
3,1891,0.0116663
4,1891,0.0116663
11,1891,0.0202227
48,1891,0.0223965
98,1891,0.0578262
113,1891,0.0295194
115,1891,0.00870256
133,1891,0.00131154
134,1891,0.0489895
176,1891,0.00422089
182,1891,0.0093222
184,1891,0.00649627
186,1891,0.0102518
192,1891,0.00437096
193,1891,0.0093222
206,1891,0.00489464
212,1891,0.00429426
218,1891,0.00398422
224,1891,0.00108303
230,1891,0.0115674
233,1891,0.0434856
238,1891,0.00424118
248,1891,0.00834525
408,1891,0.0399381
723,1891,0.0466219
731,1891,0.0183001
817,1891,0.00140074
821,1891,0.00211126
922,1891,0.00608054
952,1891,0.00121242
960,1891,0.00313943
1144,1891,0.0044267
1248,1891,0.00756012
1250,1891,0.00444977
1269,1891,0.00454994
1282,1891,0.00461143
1299,1891,0.00752922
1301,1891,0.00808901
1354,1891,0.00416572
1411,1891,0.00379483
1551,1891,0.00356931
1659,1891,0.00319864
1681,1891,0.00423704
1829,1891,0.00689316
1893,1891,0.0133377
1959,1891,0.00723976
2001,1891,0.00139499
3,1893,0.0581958
4,1893,0.0581958
8,1893,0.00616489
11,1893,0.0428235
15,1893,0.0255803
17,1893,0.0170457
24,1893,0.0150656
26,1893,0.0171101
27,1893,0.0567523
29,1893,0.13324
33,1893,0.0675093
34,1893,0.00290138
35,1893,0.223147
36,1893,0.0951912
37,1893,0.0029928
39,1893,0.288501
42,1893,0.00623085
45,1893,0.137817
48,1893,0.0447428
52,1893,0.113235
53,1893,0.1048
56,1893,0.00973522
57,1893,0.00882505
62,1893,0.00189782
63,1893,0.0291532
68,1893,0.332242
73,1893,0.0163862
74,1893,0.00551411
75,1893,0.00402906
76,1893,0.00402906
81,1893,0.00221823
82,1893,0.00221823
85,1893,0.0160862
86,1893,0.00735584
88,1893,0.00847236
90,1893,0.0414889
98,1893,0.0684958
112,1893,0.00402334
113,1893,0.0429262
115,1893,0.00395665
117,1893,0.0259518
148,1893,0.0153809
166,1893,0.0364937
167,1893,0.0146502
168,1893,0.221316
169,1893,0.156728
173,1893,0.00412265
174,1893,0.00412527
198,1893,0.00943007
199,1893,0.00532854
200,1893,0.00693919
201,1893,0.00505435
233,1893,0.0586897
234,1893,0.012465
248,1893,0.149289
250,1893,0.00606224
251,1893,0.0073748
263,1893,0.0162344
280,1893,0.0277533
281,1893,0.022871
285,1893,0.192045
286,1893,0.142634
287,1893,0.445092
298,1893,0.00641213
300,1893,0.0164041
306,1893,0.00407525
310,1893,0.0172069
321,1893,0.02985
322,1893,0.0288604
337,1893,0.158478
344,1893,0.0132007
347,1893,0.299272
351,1893,0.0425153
360,1893,0.0127539
362,1893,0.00154309
364,1893,0.115675
367,1893,0.135535
370,1893,0.114477
371,1893,0.0754719
374,1893,0.0648216
384,1893,0.00707848
386,1893,0.216439
387,1893,0.0605151
388,1893,0.0598338
402,1893,0.056269
408,1893,0.0844795
417,1893,0.38524
419,1893,0.104578
433,1893,0.00699875
444,1893,0.152388
448,1893,0.00292555
451,1893,0.540405
452,1893,0.170443
453,1893,0.0953648
479,1893,0.0904499
500,1893,0.00444748
532,1893,0.306869
535,1893,0.345151
543,1893,0.0466744
554,1893,0.315396
578,1893,0.100582
583,1893,0.34512
600,1893,0.151367
601,1893,0.244856
609,1893,0.0118062
617,1893,0.0109309
619,1893,0.0718299
644,1893,0.0172455
655,1893,0.0507302
657,1893,0.0176115
666,1893,0.153435
667,1893,0.326948
679,1893,0.0350262
680,1893,0.0399457
682,1893,0.152481
688,1893,0.124682
690,1893,0.00697582
695,1893,0.345277
696,1893,0.103806
723,1893,0.676491
729,1893,0.00760961
731,1893,0.0387565
736,1893,0.010084
740,1893,0.209428
742,1893,0.000773151
758,1893,0.00742127
771,1893,0.0296074
817,1893,0.0447266
821,1893,0.00107244
827,1893,0.00972035
862,1893,0.10176
864,1893,0.00536366
886,1893,0.00952493
891,1893,0.113635
897,1893,0.00867909
903,1893,0.0205201
937,1893,0.0203867
939,1893,0.00396747
948,1893,0.0166653
952,1893,0.000615852
956,1893,0.0142478
957,1893,0.00547196
960,1893,0.0042158
964,1893,0.0180401
965,1893,0.00967933
973,1893,0.0140401
1013,1893,0.00692506
1017,1893,0.0113766
1020,1893,0.0171695
1028,1893,0.0292611
1029,1893,0.0998839
1032,1893,0.0144617
1037,1893,0.115606
1039,1893,0.00520747
1065,1893,0.00457352
1080,1893,0.0230447
1081,1893,0.0204471
1085,1893,0.00777276
1091,1893,0.079051
1094,1893,0.0242556
1193,1893,0.00822533
1250,1893,0.00259707
1269,1893,0.00220629
1283,1893,1.83728
1633,1893,0.00525099
1637,1893,0.0360853
1659,1893,0.00232638
1816,1893,0.00407438
1833,1893,0.0116663
2001,1893,0.00273746
2027,1893,0.00596125
2028,1893,0.1513
2031,1893,0.00599776
2063,1893,0.13527
2219,1893,0.0494651
2225,1893,0.0172489
2255,1893,0.0124367
2294,1893,0.189436
2325,1893,0.0958437
2338,1893,0.197363
2429,1893,0.117756
2488,1893,0.0888087
2500,1893,0.0485009
2522,1893,0.133742
2614,1893,0.130358
2634,1893,0.183481
2635,1893,0.114477
2644,1893,0.062276
2712,1893,0.0406371
2731,1893,0.0106418
2732,1893,0.0118169
2733,1893,0.0613768
2754,1893,0.04158
2786,1893,0.207426
2797,1893,0.0842643
2807,1893,0.0982037
2815,1893,0.172279
2823,1893,0.0585401
2825,1893,0.0540492
2828,1893,0.10267
2855,1893,0.119497
2868,1893,0.0118886
241,1916,0.254965
1498,1916,0.0803209
210,1923,0.100994
248,1923,0.0166835
1659,1923,0.0255605
1794,1923,0.392106
149,1925,0.148725
195,1928,0.082978
1208,1928,1.81269
1624,1928,0.198013
1654,1928,0.235283
1702,1928,3.45268
1948,1928,0.487706
1995,1928,0.891102
1543,1934,0.0452744
1551,1934,0.0182129
1951,1934,0.868993
1971,1934,0.231967
1206,1948,0.819348
1623,1948,0.246901
1711,1948,1.03809
1928,1948,3.45004
1995,1948,0.768837
1543,1951,0.0903438
1551,1951,0.0363926
1934,1951,4.0774
1971,1951,0.458553
224,1957,0.0345989
8,1959,0.00232154
15,1959,0.00335533
17,1959,0.00342254
24,1959,0.0132893
26,1959,0.0139032
27,1959,0.0121884
29,1959,0.00624682
33,1959,0.0138959
34,1959,0.00290138
39,1959,0.00675006
42,1959,0.00271649
45,1959,0.00646283
52,1959,0.002006
55,1959,0.0218277
57,1959,0.00241811
62,1959,0.00189782
63,1959,0.016295
68,1959,0.00772971
73,1959,0.00504534
75,1959,0.0160284
76,1959,0.0160284
85,1959,0.00569755
86,1959,0.00485246
88,1959,0.00558911
90,1959,0.00577808
98,1959,0.217675
104,1959,0.0540568
113,1959,0.118866
115,1959,0.058977
119,1959,0.0245572
133,1959,0.136145
134,1959,0.0109784
145,1959,0.504146
148,1959,0.00932598
149,1959,0.0570976
168,1959,0.00558019
169,1959,0.00431763
170,1959,0.0761893
171,1959,0.105342
172,1959,0.0162251
176,1959,0.00932644
182,1959,0.0186916
184,1959,0.00920842
185,1959,0.00700941
186,1959,0.0205983
192,1959,0.00965793
193,1959,0.0186916
194,1959,0.0138563
195,1959,0.0634811
198,1959,0.0119801
199,1959,0.0158404
200,1959,0.0161369
201,1959,0.0150257
206,1959,0.0108147
210,1959,0.00720472
211,1959,0.0079435
212,1959,0.00948852
215,1959,0.00651389
218,1959,0.0416412
221,1959,4.50706
224,1959,0.0136526
225,1959,0.0274455
227,1959,0.0297972
230,1959,0.0466525
233,1959,0.0954909
236,1959,0.0194028
237,1959,0.0160581
238,1959,0.0443215
240,1959,0.0193988
248,1959,0.117917
250,1959,0.00249178
251,1959,0.00201447
285,1959,0.00274809
306,1959,0.00407525
310,1959,0.0172069
337,1959,0.015037
344,1959,0.0109483
347,1959,0.00777544
402,1959,0.0176537
417,1959,0.216576
433,1959,0.0273838
444,1959,0.0110319
453,1959,0.00343986
462,1959,0.00359026
479,1959,0.00426159
500,1959,0.00278474
532,1959,0.00493055
535,1959,0.00920538
543,1959,0.00250595
554,1959,0.00650316
578,1959,0.0051642
583,1959,0.00434683
600,1959,0.00865426
609,1959,0.10621
617,1959,0.00307724
644,1959,0.00610836
655,1959,0.0064708
657,1959,0.00185643
666,1959,0.00266466
667,1959,0.00766436
680,1959,0.00858869
682,1959,0.00717563
688,1959,0.00911165
690,1959,0.00285956
695,1959,0.00127967
696,1959,0.0361815
723,1959,0.0487359
729,1959,0.095675
736,1959,0.00819343
740,1959,0.00488941
749,1959,0.0106909
758,1959,0.00478177
771,1959,0.0090089
776,1959,0.0166834
817,1959,0.183109
821,1959,0.0238036
827,1959,0.0098678
864,1959,0.0115409
878,1959,0.0156863
886,1959,0.016277
893,1959,0.0262994
897,1959,0.0148321
903,1959,0.0063191
922,1959,0.0277796
934,1959,0.0070427
937,1959,0.00627798
939,1959,0.0121877
948,1959,0.00590275
952,1959,0.0144051
960,1959,0.0688648
964,1959,0.00555491
965,1959,0.0165408
973,1959,0.00571265
1004,1959,0.00339799
1017,1959,0.00547127
1019,1959,0.0347826
1020,1959,0.00528669
1032,1959,0.0017884
1037,1959,0.115606
1039,1959,0.0154807
1056,1959,0.0270636
1065,1959,0.014066
1081,1959,0.00599528
1085,1959,0.00987488
1094,1959,0.00711292
1144,1959,0.166298
1193,1959,0.0133573
1248,1959,0.0129392
1250,1959,0.470642
1265,1959,0.0187701
1269,1959,0.0212725
1282,1959,0.0963287
1299,1959,0.00156974
1301,1959,0.00168648
1353,1959,0.00685226
1354,1959,0.00920455
1358,1959,0.0203874
1411,1959,0.0215359
1533,1959,0.0227225
1551,1959,0.00788702
1574,1959,0.00677901
1633,1959,0.00974119
1659,1959,0.00801948
1681,1959,0.192536
1682,1959,0.00319306
1683,1959,0.0216728
1758,1959,0.799556
1760,1959,2.21199
1777,1959,0.00443832
1816,1959,0.00967623
1829,1959,0.00143709
1833,1959,0.00149278
1891,1959,0.0142755
1893,1959,0.150198
1962,1959,0.0138792
2001,1959,0.0167797
2028,1959,0.00440274
2031,1959,0.00163824
2063,1959,0.0122629
2219,1959,0.00503732
2225,1959,0.0123684
2255,1959,0.00663779
2294,1959,0.00452857
2325,1959,0.00178255
2338,1959,0.0181413
2488,1959,0.00315232
2614,1959,0.00757289
2712,1959,0.00459031
2797,1959,0.0035253
2815,1959,0.0100959
2823,1959,0.0378071
2825,1959,0.034904
2828,1959,0.00743006
8,1962,0.000511726
15,1962,0.00071772
16,1962,0.0295252
17,1962,0.00131008
24,1962,0.00130482
42,1962,0.00138777
52,1962,0.0291358
75,1962,0.00154227
76,1962,0.00154227
86,1962,0.00153798
88,1962,0.00177151
115,1962,0.00870256
184,1962,0.034598
198,1962,0.00197183
199,1962,0.00203978
200,1962,0.00265646
201,1962,0.0019348
210,1962,0.100994
215,1962,0.151638
224,1962,0.273463
233,1962,0.00871228
248,1962,0.0250148
402,1962,0.0015917
421,1962,0.00307753
433,1962,0.000900635
448,1962,0.00120964
453,1962,0.00179003
508,1962,0.0873357
509,1962,0.130717
578,1962,0.00129626
609,1962,0.00156784
617,1962,0.000657873
655,1962,0.000773555
680,1962,0.000668574
729,1962,0.00236685
736,1962,0.00313674
758,1962,0.00109188
771,1962,0.000665521
864,1962,0.00205322
897,1962,0.00332272
960,1962,0.000881344
1039,1962,0.00199342
1065,1962,0.00142237
1085,1962,0.00162518
1193,1962,0.00171984
1633,1962,0.00201008
1794,1962,0.198013
1893,1962,0.0319805
176,1971,0.0858614
192,1971,0.111003
1179,1971,0.447827
1360,1971,3.3752
1361,1971,0.14144
1543,1971,0.0452744
1468,1974,5.29199
1763,1974,0.353597
543,1989,0.0583089
614,1989,0.0646305
690,1989,0.0069484
149,1995,0.0498229
1624,1995,0.263143
1702,1995,1.0399
1928,1995,1.51832
1948,1995,0.165285
3,2001,0.0349582
4,2001,0.0349582
8,2001,0.00867285
11,2001,0.00518826
15,2001,0.0195263
16,2001,0.0295252
17,2001,0.0165638
24,2001,0.0364871
26,2001,0.0458303
27,2001,0.0324694
29,2001,0.0194431
33,2001,0.0413897
35,2001,0.0159637
37,2001,0.0029928
39,2001,0.0246943
42,2001,0.00935573
45,2001,0.0201149
48,2001,0.0254467
52,2001,0.100021
56,2001,0.00125159
57,2001,0.00113453
62,2001,0.00756914
63,2001,0.0489802
68,2001,0.0282746
73,2001,0.0141579
75,2001,0.0198434
76,2001,0.0198434
85,2001,0.0148607
86,2001,0.0216698
88,2001,0.0249563
98,2001,0.154516
113,2001,0.0869827
115,2001,0.161768
119,2001,0.0034826
133,2001,0.0244538
134,2001,0.0260585
148,2001,0.00998689
168,2001,0.0177192
169,2001,0.0127778
176,2001,0.00783621
184,2001,0.034598
186,2001,0.064442
192,2001,0.00811476
193,2001,0.0579709
198,2001,0.0281603
199,2001,0.0287305
200,2001,0.0379205
201,2001,0.0290421
206,2001,0.00908678
212,2001,0.00797241
218,2001,0.0889172
224,2001,0.11167
233,2001,0.890763
238,2001,0.728743
248,2001,0.670425
250,2001,0.00249178
251,2001,0.00201447
285,2001,0.00971229
298,2001,0.0136937
300,2001,0.00192003
306,2001,0.00407525
310,2001,0.0172069
321,2001,0.00717214
322,2001,0.0069341
337,2001,0.0244027
344,2001,0.0177696
347,2001,0.0246841
402,2001,0.0307529
408,2001,0.0102539
417,2001,0.0129268
419,2001,0.0424816
421,2001,0.00307753
433,2001,0.0507881
444,2001,0.0283028
448,2001,0.00775164
453,2001,0.0265872
500,2001,0.00414518
508,2001,0.0873357
509,2001,0.130717
532,2001,0.0221246
535,2001,0.0336658
554,2001,0.0248132
578,2001,0.0192599
583,2001,0.0180626
600,2001,0.0186433
609,2001,0.11313
617,2001,0.0178537
644,2001,0.0159317
655,2001,0.0172746
666,2001,0.0392318
667,2001,0.0280358
670,2001,0.0320955
680,2001,0.0160111
682,2001,0.0235916
688,2001,0.0230771
690,2001,0.203555
695,2001,0.0223129
696,2001,0.0452232
723,2001,0.104424
729,2001,0.124746
731,2001,0.00469468
736,2001,0.0470441
740,2001,0.0102323
749,2001,0.0278406
758,2001,0.0200954
771,2001,0.015632
817,2001,0.466902
827,2001,0.0564223
862,2001,0.10176
863,2001,0.0485039
864,2001,0.0225538
886,2001,0.0338805
897,2001,0.0443441
903,2001,0.0164811
937,2001,0.0163739
939,2001,0.00847099
948,2001,0.0153957
952,2001,0.0612448
960,2001,0.0198541
964,2001,0.0144888
965,2001,0.0371279
973,2001,0.0112758
1004,2001,0.130073
1017,2001,0.0266214
1020,2001,0.0148348
1032,2001,0.0129668
1037,2001,0.115606
1039,2001,0.0280785
1065,2001,0.0203208
1081,2001,0.0168221
1085,2001,0.0228971
1094,2001,0.0185503
1144,2001,0.0987456
1193,2001,0.0258194
1248,2001,0.00701926
1250,2001,0.372372
1269,2001,0.200954
1282,2001,0.102846
1299,2001,0.0139762
1301,2001,0.015015
1339,2001,0.0612225
1354,2001,0.0077338
1411,2001,0.631454
1445,2001,0.0469866
1533,2001,0.118459
1551,2001,0.00662672
1633,2001,0.0283128
1648,2001,0.105874
1681,2001,0.0206974
1816,2001,0.561198
1829,2001,0.0127959
1893,2001,0.883838
1959,2001,0.0184741
2028,2001,0.0135365
2031,2001,0.00163824
2063,2001,0.0355641
2219,2001,0.0123531
2225,2001,0.022792
2255,2001,0.00911593
2294,2001,0.0161661
2325,2001,0.00178255
2338,2001,0.0277358
2488,2001,0.0108796
2733,2001,0.00128532
2797,2001,0.00572305
2815,2001,0.014275
2828,2001,0.00314416
149,2003,0.035317
195,2003,0.0392702
224,2003,0.205806
227,2003,0.135025
233,2003,0.0348036
1056,2003,0.258934
1250,2003,0.0100959
1269,2003,0.0107817
1574,2003,0.0238663
1728,2003,0.713971
1816,2003,0.0336204
8,2027,0.000747898
15,2027,0.00104896
26,2027,0.00777967
29,2027,0.0019531
45,2027,0.00202065
75,2027,0.00225401
76,2027,0.00225401
86,2027,0.00224774
88,2027,0.00258902
402,2027,0.00232625
433,2027,0.00131629
453,2027,0.00261609
516,2027,6.02705
565,2027,5.50671
578,2027,0.00189448
609,2027,0.00229137
655,2027,0.00113056
667,2027,0.0232281
680,2027,0.000977132
688,2027,0.00206761
690,2027,0.000801984
729,2027,0.00345905
736,2027,0.00458413
758,2027,0.00159579
771,2027,0.00097267
821,2027,0.00259841
964,2027,0.00219949
1085,2027,0.00237518
1620,2027,0.0426439
2030,2027,0.0865907
8,2028,0.0670706
15,2028,0.0116779
16,2028,0.0295252
17,2028,0.00658728
24,2028,0.0933738
26,2028,0.00777967
27,2028,0.0203058
29,2028,0.0019531
42,2028,0.00697784
45,2028,0.00202065
52,2028,0.38747
62,2028,0.00603605
63,2028,0.463301
73,2028,0.00225823
75,2028,0.00557118
76,2028,0.00557118
85,2028,0.0025502
86,2028,0.0199473
88,2028,0.00856916
113,2028,0.0147706
115,2028,0.0116017
133,2028,0.0134819
134,2028,0.0143672
148,2028,0.034662
198,2028,0.00665795
199,2028,0.00688731
200,2028,0.0089689
201,2028,0.00653293
233,2028,0.0723709
236,2028,0.00620925
250,2028,1.3004
251,2028,0.987359
285,2028,0.00942562
286,2028,0.974951
402,2028,0.00769968
421,2028,0.00307753
433,2028,0.0498677
448,2028,0.00608242
453,2028,0.00440565
479,2028,0.0312095
500,2028,0.00260315
508,2028,0.0873357
509,2028,0.130717
578,2028,0.00319049
609,2028,0.00385884
617,2028,0.0354921
619,2028,0.137095
644,2028,0.00273411
655,2028,0.0050201
680,2028,0.0159259
688,2028,0.00206761
690,2028,0.276409
696,2028,2.8389
729,2028,0.0114477
736,2028,0.0151691
758,2028,0.00708532
771,2028,0.015088
817,2028,0.468937
821,2028,0.00259841
827,2028,0.0419561
863,2028,0.0458643
864,2028,0.00205322
897,2028,0.0427033
903,2028,0.00282845
922,2028,0.00694888
937,2028,0.00281004
948,2028,0.00264206
952,2028,0.0124636
960,2028,0.00775835
964,2028,0.00468528
973,2028,0.00193472
1017,2028,0.0212039
1020,2028,0.00236627
1032,2028,0.00311006
1039,2028,0.00673083
1065,2028,0.0356286
1081,2028,0.00268348
1085,2028,0.0166739
1094,2028,0.00318384
1193,2028,0.00580726
1250,2028,0.567797
1620,2028,0.0426439
1633,2028,0.0258536
1682,2028,0.148709
1781,2028,0.0647247
1816,2028,0.876338
2003,2028,0.0711741
2031,2028,5.44116
2614,2028,0.0554015
2644,2028,0.0728334
2733,2028,0.064064
2828,2028,0.0313971
68,2030,0.19738
453,2030,0.151896
516,2030,6.02705
565,2030,5.50671
578,2030,0.110225
667,2030,0.0695224
688,2030,0.120239
2027,2030,0.0772197
8,2031,0.0194272
63,2031,0.463301
233,2031,0.00871228
250,2031,4.75672
251,2031,4.83438
286,2031,0.974951
617,2031,0.0249688
897,2031,0.0315213
1065,2031,0.0135044
1633,2031,0.0190795
2644,2031,0.0728334
2733,2031,0.064064
261,2041,0.46034
263,2041,0.0448808
277,2041,0.371553
278,2041,0.310109
299,2041,0.229844
322,2041,0.114943
343,2041,0.437132
